user_id,target
4683749,0
4681902,0
5149227,0
5113217,0
4823149,0
4069635,1
5175207,0
4187672,0
5175198,0
5175960,0
5176438,0
5176722,0
4131794,0
4880162,0
5175356,0
3943326,0
5177693,0
4911885,0
5178076,0
5178222,0
5178297,0
4877612,1
4979687,0
5114645,0
5086407,0
5150384,0
5179492,0
5179516,0
4926510,0
5180515,0
4797732,1
4634415,0
5113256,0
5181187,0
4204832,1
5181625,0
5181699,0
5181735,0
5133628,0
5181867,0
4537266,0
5179685,0
5182208,0
4969391,0
4771647,0
5115225,1
5182849,0
5183065,0
3915509,0
5183405,0
5183643,0
4108095,1
5182093,0
4641617,1
5183926,0
5083171,0
5184483,0
5185161,0
4110537,1
5185236,1
5185460,0
5185574,1
5185727,0
5185855,0
5149807,1
5185619,0
4534090,0
5115059,0
4532084,1
5186556,0
5132766,1
5186751,1
5186822,0
5186965,0
5187157,0
4136237,0
5188135,0
5188582,0
5188710,0
5188811,1
5108564,0
5178673,0
5189206,0
4820588,0
5115062,0
5143677,0
5189772,0
5190505,0
4499840,0
5190646,0
5189805,0
5189405,0
5107430,0
5191853,0
5192622,0
5193796,0
5193922,1
4929996,1
5194173,0
5109698,1
5194837,0
5195149,0
5186148,0
4948577,0
5197094,1
5189046,1
5198320,0
5198877,1
5193411,0
5181852,1
5190357,1
4420276,0
5199458,0
5182666,0
5186310,1
5199959,0
5200669,0
5201362,1
5201466,0
5202243,0
5202008,0
5184891,0
4537218,0
5201155,0
5203510,0
5204246,0
4141706,0
5206238,0
5190194,0
5206633,0
5202690,1
5207273,0
5203042,0
5186854,0
5209259,0
5208748,1
5113261,1
4035925,1
5210946,0
5210939,0
5212671,0
4778448,1
5213924,0
5113123,1
4542914,0
4766722,0
4216095,0
4458789,0
5217238,0
5198606,1
3987492,0
5217886,0
5207116,0
4772083,1
5219208,0
5219361,0
5219824,0
5219910,0
5220129,0
5221394,0
5222336,0
4973949,1
5126476,0
3967355,0
5215403,0
5224392,0
5224419,1
5224721,0
5225224,0
5225447,0
4938669,0
5223107,0
5217700,0
5220070,0
4924671,0
5076021,1
5228050,0
5228926,0
5229207,0
5229245,0
5229425,0
4789542,1
4079660,0
3917634,0
5235440,0
5235463,0
5235593,0
5236048,0
5234527,1
5177746,1
5149402,0
5135106,1
4116499,0
5237018,0
4491334,0
4798378,0
5187465,1
5237383,0
5237253,1
5237750,0
5237797,0
4644213,0
5238489,1
5238796,0
5211546,0
5123166,0
5238723,0
4132398,0
5239191,0
5238477,0
5190136,0
5239691,0
5239893,0
5239937,0
4138789,0
4078687,0
5078702,0
5240273,0
5240465,0
5238497,1
4531534,0
4315906,0
5241959,0
5242000,0
4092874,0
3911980,0
3913716,0
3915546,0
3916254,0
3920658,0
3931839,0
3935345,0
3940979,0
3973320,0
3993879,0
4038523,0
4042106,1
4042247,0
4045185,0
4066608,0
4067101,0
4067202,0
4068676,0
4077919,0
4083885,0
4094621,0
4097175,0
4117158,0
4122609,0
4122661,1
4129175,0
4130131,0
4148201,0
4154015,0
4186015,0
4235756,0
4243943,0
4278710,0
4280478,0
4289189,0
4317912,0
4345189,0
4371275,0
4425104,0
4447531,0
4485470,0
5240853,0
4514155,1
4520425,0
4620314,0
4629749,0
4635818,0
4636286,0
4640884,0
4656292,0
4660105,0
4664353,0
4762623,0
4768656,0
4771535,0
4780345,0
4785226,0
4786899,0
4790377,0
4790412,0
4805087,0
4851641,0
4900699,1
4908123,0
4932673,0
4984576,0
5083986,0
5089039,0
5089284,0
5090677,0
5103944,0
5113259,1
5113432,0
5113459,0
5113777,0
5114362,0
5114623,0
5116070,0
5116104,0
5116106,0
5117392,0
5118352,0
5118606,0
5118800,0
5119041,0
5121770,0
5122872,0
5123340,0
5123690,0
5124189,0
5124691,0
5125075,0
5125319,0
5125356,0
5125780,0
5126057,0
5127375,0
5128536,0
5130048,0
5130465,0
5135546,0
5135775,0
5138944,0
5142899,0
5143934,0
5148351,0
5148629,0
5174483,0
5176556,0
5177067,0
5179002,0
5179128,0
5183611,0
5183922,1
5185263,0
5186379,0
5187558,0
5188595,0
5190352,0
5190538,0
5193671,0
5194238,0
5195419,0
5198083,0
5198982,0
5198991,0
5205875,0
5208313,0
5209601,0
5211113,0
5213059,0
5213878,0
5216641,0
5216690,0
5216754,0
5229118,0
5229637,1
5234544,1
5234797,1
5234854,0
5235548,0
5236487,0
5238624,0
5240399,0
5241172,1
5242466,0
3954426,0
5242778,0
5243103,0
4799327,0
5244059,0
5244411,0
4981803,1
4768324,0
5244902,0
4771908,1
5244977,0
5123353,0
3985675,0
5125129,0
4048383,0
3961500,0
5236224,0
5079229,0
5246958,0
5221420,1
5246418,0
5247121,1
5248377,1
5246850,0
5218820,0
5248828,1
5248251,0
5249067,0
5077300,1
3962104,0
5201107,0
5250701,0
4640622,0
5236748,0
5251228,0
5236844,1
5201235,0
5235253,0
5251698,1
5244255,0
4933723,0
5253964,0
5255129,0
5256469,0
3921850,1
5130907,0
3933076,0
5257270,0
4979357,1
4567187,0
5213802,0
5253935,1
4630066,0
5271254,0
5115403,1
5272076,0
5271683,0
5107715,0
5128669,0
5274450,0
5264631,0
4950303,0
5123932,0
5274749,1
4171629,0
3923020,0
5275765,1
5274481,0
5235434,0
5275661,0
5277500,0
5274185,0
4049226,1
4650274,0
5136783,0
5281245,0
5084198,1
5246639,0
5220725,0
5286031,1
5288330,0
5288829,0
5287742,0
5251901,0
5289785,0
5290051,1
5290099,0
5290278,0
5290631,0
5288764,0
5290993,0
5291045,0
4255661,0
5291128,0
5291145,1
4456164,0
5291339,1
5286502,0
5293010,0
5294524,0
5294728,0
5294658,1
5297609,0
5298001,0
5298159,0
5298852,1
3913432,0
5298749,0
5299212,1
5288606,0
5115190,0
5292392,0
5300577,1
5248457,0
5239912,0
5302317,0
5302755,1
4786521,0
5303548,0
5303525,0
4363894,0
5288056,0
5303726,0
5235739,0
5304105,0
5126883,0
5306623,0
4085887,0
5218785,0
5299485,0
3963400,0
5308116,0
5308717,1
5294729,0
5312638,0
5312699,0
5303108,0
5315526,0
4667012,0
5316729,0
4536196,0
5236825,1
5204753,0
5225651,1
5325195,0
5326178,0
5127716,1
4505697,0
4398941,0
5329857,0
5236180,1
5182771,0
5320161,1
4114669,1
4798007,1
4190315,0
5332150,1
4213359,0
5333033,0
5333143,0
5125158,1
5333266,0
5333702,0
5307216,1
5199143,0
5333897,0
5333729,0
5322919,0
4591019,0
5245268,0
5335356,0
4976629,0
5317312,0
5244302,1
5332085,0
5337154,0
4372308,0
5336693,0
4263818,0
4363688,0
5335093,0
5338755,0
5315599,0
5340809,0
5340908,0
5342362,0
5342591,0
5342320,1
5343065,0
5345307,0
4531780,0
5346194,1
5116534,0
5344030,0
5146917,0
5352466,0
4258347,0
5353869,0
3936485,0
5355205,0
5291051,0
5342864,0
4152443,0
3912403,0
4920945,0
5354609,0
4336668,1
5362781,0
4638070,0
5364653,0
5085181,0
5181380,0
3929397,0
5315164,1
5244262,0
4644344,1
5368970,0
4040612,0
5361905,1
5372135,0
5128034,1
5375003,0
4772085,0
5376153,0
3914686,0
5377217,0
5242621,0
5377586,0
4482393,0
5377791,0
4513575,0
5374364,0
5378149,0
5328994,0
4515693,1
4599372,0
5379196,0
5236220,0
5379680,0
5366919,0
4139949,1
5253646,0
5122388,0
4769055,0
4562310,0
5372455,0
5382195,0
5303521,0
4539525,1
5177951,0
5357472,0
5093434,1
5384134,0
3907817,1
5293622,0
3915726,0
3928183,1
5387335,0
5387422,1
5388278,0
5221560,0
5149468,0
5388940,0
5388299,1
4513144,0
5125359,0
4106152,0
5390629,0
4644667,1
3916010,1
5391142,0
3964977,0
4683653,0
5391839,0
3945393,0
5392579,0
4635357,0
5035913,0
4247479,1
5393591,0
5125357,0
5394270,1
5392090,0
5182768,1
5248861,0
5394949,0
5395218,0
5392497,0
3965862,1
5377559,0
5397142,0
4551544,0
5131123,0
4885210,0
4787673,0
5284489,1
5123648,0
5398189,0
5291292,0
4141605,0
3934335,0
5230464,0
4475136,0
5215836,0
5246576,0
5403019,0
4661973,0
5213778,0
5217980,0
5404731,0
5404353,0
5405091,0
5401451,0
5405127,0
4531331,0
5405667,0
4798415,0
4868263,1
5408735,0
5408798,0
4259167,0
5091206,1
4250506,1
5392248,0
5408265,0
5397238,0
4909688,0
4674351,0
5249542,0
5221360,0
5237622,0
5186314,0
3938294,0
3913274,0
5412740,0
5413326,0
5246014,1
5414467,1
4789138,0
4793972,1
4315731,0
5415196,0
4156199,0
5412321,0
5416745,1
5416712,0
5417309,0
5417753,0
5417993,0
4515086,0
5414681,0
5112619,0
5073489,0
5235154,0
4170814,1
3921486,0
5419760,0
5420037,1
5414974,0
5237557,0
4925441,0
5421608,0
5236088,0
5350932,0
5148206,0
5420128,0
5422716,0
5331466,1
5179312,0
5423243,0
4537190,0
5423414,0
5414846,0
3913272,0
4087724,0
5241399,1
5428030,0
5398191,0
5292029,0
5313996,1
4372334,0
5237024,0
5427199,1
5240210,0
5256950,1
5237302,1
4480452,1
4661834,1
5315481,1
4812542,0
3934371,0
5432150,0
4971907,0
5246228,0
3918629,0
4504290,0
5435789,0
5135757,0
4631138,0
5415590,0
4075305,1
5439067,0
5362154,1
5239136,0
5436993,0
5422791,1
3957644,0
4533069,0
5437818,1
3927045,0
5442813,0
5442897,0
4771271,0
5439440,0
5443313,1
5239592,0
5443437,0
5449288,0
5450399,0
5408244,0
3923054,0
5177896,0
5441171,1
5239290,1
5211980,0
5458621,0
5458757,0
5463511,1
5459386,0
4425358,0
5434012,0
5466754,1
5441630,0
5466827,1
4545061,0
5468684,0
4883662,0
5470242,0
4783344,0
5247185,1
5406477,1
5468399,0
4066716,0
5468485,0
4162254,0
5101152,0
5443554,0
5479760,0
5467310,0
4008265,1
4790491,0
4794905,0
4599325,0
4025431,0
5234775,0
5485070,0
5498619,0
5499408,0
4570105,0
5430177,0
5333637,0
5503188,0
5438925,0
5504047,0
5504298,0
5504873,0
5506869,0
5508056,0
4771311,1
5246317,0
5476710,0
5509248,0
5378252,0
5463809,0
4440021,0
4964045,0
5516873,0
5519188,0
5516827,0
4774942,0
4146418,0
5461454,0
4417940,0
5522037,1
5419137,0
5512451,0
5235942,0
5479085,1
5531673,1
5533115,1
5533619,0
5533626,0
5104825,0
5535962,0
5390824,1
4641104,0
5530087,0
5497178,0
5538795,0
5504116,0
5531143,1
4128227,0
5541707,1
5541780,0
5541757,0
5541149,0
4697164,1
5541784,0
5543964,0
5544609,0
5302251,0
5546357,1
5546405,0
5552680,0
5553424,0
4859133,0
5555377,0
5487078,0
5554865,0
5559240,1
5556304,0
5560544,0
5561111,1
5564487,0
5564814,1
5564966,0
5565258,0
5520901,0
5565619,0
5241034,0
5567466,0
5402752,0
5135978,0
4574216,1
5544193,0
4069461,0
5573942,0
5575545,1
5571629,1
5312750,0
5556108,0
5441054,1
5573087,0
4858596,0
5581833,0
5580785,1
5582774,0
5582881,0
4258920,0
5583527,0
5583594,0
5584688,0
5584981,1
5585073,0
5585522,0
5532524,0
3912607,0
5585814,0
5586573,0
5586847,0
5587111,0
5589764,0
5589817,1
5590449,1
5590914,0
5585711,0
4656356,1
5592729,0
5593019,0
5594215,0
3972939,1
3914013,0
5594855,0
5579440,0
5588668,0
4605911,0
5593724,0
5588281,0
5598695,0
5113408,0
5599534,0
5601559,0
5601701,0
4310770,0
4635448,0
5586417,0
5605953,0
5599927,0
5607709,0
5608542,0
5257235,1
5478137,0
5608984,0
5385915,1
5611598,0
5588711,0
3964846,1
5509093,0
5614799,0
5616139,0
5616188,1
5612861,1
4113432,0
5618875,0
4130842,1
5588204,0
5620030,0
5619977,0
5583320,1
5614266,0
5620406,1
5620497,0
5030769,0
5625055,0
5618965,0
5627655,0
5627874,0
4770675,0
5223137,1
5629243,1
5608285,0
5629778,0
5249634,1
5430164,0
5630212,0
4098716,0
5635126,0
5635350,0
5634390,0
5639351,0
5640206,0
5640624,0
5639916,0
5640743,0
5543935,0
5641683,0
5537042,1
5645773,0
5647225,0
5650354,0
5651338,0
5652874,0
4141072,0
5506407,0
5656542,0
5656620,0
5599471,0
4442156,0
5626164,0
5309843,0
5661192,0
5662071,0
5652146,0
5662958,0
5663477,0
5391461,0
4639930,0
5665083,0
5665792,0
5665300,0
5666320,0
5582059,0
5667022,0
5667044,0
5545650,0
5402557,0
4066796,0
5669529,0
4883954,0
5669818,0
4411905,0
3919072,0
5672583,0
5234985,0
5674349,0
4920771,0
3948191,1
4768816,0
5674979,0
5676077,0
5676467,0
5674171,1
5676824,0
5676770,0
5677421,0
4236089,0
4104796,0
5555768,1
5679392,0
5439064,0
5198971,1
5575748,0
5680816,0
5140708,0
5682884,0
5645417,0
4120939,0
5683634,0
5684947,0
4062837,1
4540860,0
5685300,0
5685432,0
5685708,0
5675802,0
5685775,0
5670524,0
5686971,0
5685297,0
5688131,0
3954741,0
5676502,0
5501544,1
4794233,1
5692148,0
3918130,0
5693990,0
5694017,0
5588461,0
5441337,0
5696379,0
5696939,0
5697047,0
3959016,0
3966332,0
5700462,0
4079208,1
5700851,0
5701479,0
5702783,0
5702936,0
4074809,0
5703001,0
5392783,0
5670715,1
5707929,0
5708548,0
3933456,0
5710308,0
5226151,0
5692792,0
4217170,0
5709225,0
5713214,0
5695076,0
5713492,0
5713590,0
5701553,1
3929625,1
4203016,0
5288152,0
4534447,0
4096244,0
5721054,1
5723205,0
5585751,0
3918889,0
5726061,0
5726101,0
5114701,0
5186322,0
4066379,0
5730344,0
3964671,0
5732648,0
5733194,0
5733817,0
5427943,1
5564766,1
5737752,0
3914052,1
5740156,1
5484729,0
5740785,0
5739560,0
5740444,0
5741818,0
5714777,0
4141602,0
5742168,0
5742255,0
5743254,0
5743308,0
5713110,0
5723324,0
5744898,1
5745101,0
5746008,0
4135678,0
5702793,0
5738879,0
5748428,1
5696331,0
5748810,1
5748989,0
4200869,0
5749803,0
3934343,0
3928974,1
3954160,0
5732535,1
5750624,1
3953183,1
5427478,0
5722769,0
5685485,0
5748629,0
5756830,0
5756975,0
5215732,1
3933215,0
5728987,0
3945058,0
5761921,0
5743261,1
5763078,0
5109039,0
4638120,0
4636830,0
4887234,0
5768603,1
5768595,1
5768592,1
5768839,0
5768852,0
5769466,0
4148079,0
4619964,0
5764680,1
5729663,0
5663599,0
5651906,0
5773318,0
5773337,0
5773667,0
5775012,0
4592275,1
4569519,0
5687089,0
5772990,0
5729573,0
5777846,0
5768777,0
5778635,0
4532773,0
5776291,0
5380594,0
5764732,1
4591383,0
5780335,0
3945306,0
5751682,0
5781606,0
5687167,0
5783286,0
5783303,0
5786056,0
5787510,0
4523562,0
3914137,1
3939172,0
5792138,1
5789542,0
5793243,0
5793225,0
5515602,0
5700104,1
5797358,0
5795069,0
4642938,0
5545949,0
4370337,0
5800810,1
5801372,0
5801572,0
5729136,0
5751201,1
5792572,0
5214898,0
5448443,0
5526858,0
3937275,0
3916815,0
5793927,1
5700222,0
5799946,1
5740363,0
5784121,0
4361617,1
5800717,0
5811620,0
5222719,0
5410806,0
5814398,0
5819141,0
5817879,1
5820734,1
5820833,0
5821019,1
5816132,1
5823830,1
5759743,0
5824700,1
5820412,0
5239548,0
5826141,1
5825951,0
5665359,0
5745457,0
5826974,0
5504749,0
5776665,0
5236882,0
5679365,0
5833762,0
5756042,0
5834014,0
3949654,0
3913343,0
5816013,0
5828775,0
3965093,0
5841047,0
5841822,0
5821903,0
5843895,0
3932314,0
5668381,0
5848680,0
5848754,0
5732375,0
5849322,0
5590250,0
5850144,0
5853843,0
5854117,1
5854120,1
5854136,1
5854116,1
5854131,1
5854118,1
5854115,1
5854114,1
5856216,1
5856677,0
5857438,0
5858033,0
5858224,0
5800831,0
5570637,0
5860742,0
5860963,0
5860217,0
5861772,0
5860736,0
5862117,0
5703089,0
5704079,0
5781035,1
5774352,0
3912662,0
5750685,0
4112923,1
5597364,0
5118004,0
5876941,0
5033756,0
5877893,0
4216081,0
5272624,0
5878594,0
5865174,0
5878808,0
5849284,0
5877656,0
3932124,0
5880712,0
5835631,0
4545778,0
5517578,1
5884873,1
5616096,0
5888903,0
4104952,0
4214183,0
5705342,0
4636902,1
5895459,0
5896450,0
4162652,0
5772713,0
5849470,0
3927248,0
4248184,0
5437064,0
5907521,0
4537561,0
5910237,0
5909943,0
5911185,0
5911303,0
4181803,0
5684578,0
4249715,0
5913898,0
5914026,0
5914253,0
5178765,0
5900964,1
5829450,0
5816616,0
5918967,0
5920753,0
5919998,0
5824755,1
5882841,0
4655505,0
5850233,0
5922369,0
5756518,1
5723717,0
4096068,0
5530152,1
5743052,1
5722080,0
4080797,0
5481966,1
5730188,0
5895915,0
5931084,1
4611751,0
5229592,1
4216815,0
5430416,1
5926082,0
5936882,1
5938542,0
5939531,0
5913222,0
5570142,0
5935016,0
5941978,0
5917009,0
3965787,0
5710239,0
5950668,0
5950716,0
4884026,1
5952522,0
4860352,0
5332430,0
5583187,1
5956345,0
4079053,0
5480882,0
4920617,0
5964508,0
5708928,0
5966250,1
5966326,1
5393825,0
3999226,1
5885177,0
5939855,0
5977671,0
5925712,0
5978728,0
5817560,0
4582373,0
5889877,0
5836407,0
5412412,0
5984030,1
5983912,0
5768598,1
5843420,0
5958207,1
4644289,1
4075158,0
5256962,0
4623648,0
5998371,1
5836067,0
6000528,0
6002442,0
6005044,0
5524374,0
6005751,0
5942519,0
6008893,0
6001484,1
6009409,0
6013163,1
5985879,1
6018624,0
6008326,0
5244563,1
5999605,0
6028506,0
5953365,0
4684830,0
6029781,0
5773467,1
6031156,1
5304998,0
6031385,0
5419228,0
6032556,0
6032792,0
6018544,0
4554968,1
5827681,0
6032575,0
6036514,0
6036727,0
6039612,0
6039996,1
5768593,0
6042475,0
6042618,0
6043292,0
5650061,0
6014583,1
5481353,0
6046717,0
6037018,1
6054080,1
5440869,0
4091162,1
6056393,0
5406694,0
6060376,0
6064486,0
5583643,1
4151008,0
4990504,0
6072145,1
4504665,0
6075451,0
6069373,0
6056967,0
6076585,1
5195039,0
6054870,1
4133096,0
6061014,1
6086796,1
5440599,0
6088178,1
6083683,0
6002718,0
5996844,1
6085546,0
6092801,1
6094088,1
4451802,0
6099259,0
5910651,0
6102453,0
6103122,1
5850734,0
4888821,1
5953087,0
6103212,0
6105554,0
6101934,0
4970231,0
6108320,0
6112487,0
6115869,0
6117083,0
5185733,0
5753386,0
6122586,1
5676694,1
6102782,0
3917101,0
6101270,1
6137294,0
5834477,0
6139971,0
6141897,0
6143256,0
5703087,1
6143786,0
6162439,0
6124375,0
4090775,0
5080013,1
4219548,0
5750069,0
5656112,0
6171271,0
6171360,0
4785162,0
3916273,0
6173574,0
6176385,1
4203403,0
6184842,1
5984888,0
5914293,0
6185849,1
4139126,1
6188100,0
6189563,0
5133421,0
6164285,0
5911792,0
6201885,0
6202896,0
6205124,1
5854132,1
4786789,1
6210223,0
6218265,1
6219998,1
6220445,0
6209045,0
6223029,0
6104912,0
5774761,1
6196956,0
6138255,0
4620168,0
6225147,0
6231258,0
6231355,0
6220687,0
6188270,0
6233922,0
5776171,0
6233690,0
3904074,0
3904732,0
3910390,0
3913413,0
3914454,0
3915115,0
3915386,0
3916870,0
3916926,0
3917613,0
3917631,0
3917644,0
3917799,0
3917853,0
3918539,0
3919067,0
3919701,0
3919744,0
3919982,0
3920464,0
3920646,0
3920718,0
3921041,0
3921133,0
3921852,0
3925585,0
3926965,0
3931388,0
3932342,0
3932669,0
3933066,0
3935330,0
3942949,1
3943581,0
3945315,0
3945927,0
3946158,0
3947169,0
3951132,0
3958145,1
3962947,0
3974349,0
3975405,0
4018629,0
4036882,0
4044862,0
4053090,0
4054060,0
4054305,0
4063115,0
4066985,0
4068398,0
4068476,0
4068552,0
4069047,0
4074440,0
4076914,0
4077853,0
4078242,0
4083419,0
4088142,0
4090123,0
4091216,0
4091714,0
4093103,0
4095374,0
4107620,0
4110024,0
4118505,0
4119478,0
4121213,0
4128752,0
4131951,0
4134457,0
4137543,0
4142919,0
4149016,0
4150182,0
4156826,0
4164798,0
4165369,0
4171717,0
4176878,1
4177186,0
4183106,0
4190612,0
4191111,0
4201841,0
4214179,0
4215800,0
4217534,0
4222426,0
4300848,0
4330987,0
4357329,1
4361403,0
4362886,0
4376218,0
4393064,0
4409831,0
4435492,0
4445146,0
4446603,0
4450024,0
4468893,0
4472188,0
4483502,0
4484939,1
4508347,0
4508430,0
4511581,0
4534121,0
4534548,0
4548306,0
4549380,0
4551336,0
4560741,0
4587733,0
4590390,0
4602887,0
4607305,1
4630404,0
4633473,0
4636982,0
4637940,0
4638411,0
4639718,0
4639882,0
4640223,0
4641157,0
4642791,0
4645281,0
4653157,0
4662752,0
4664271,0
4686829,0
4698054,0
4768726,0
4784934,0
4788839,0
4792907,0
4797934,0
4803272,0
4872896,0
4877304,0
4883748,0
4899646,0
4902444,0
4915042,0
4927208,0
4930981,0
4955160,0
4977386,0
5001525,0
5102674,0
5105495,0
5105670,0
5105704,0
5112680,0
5114836,0
5117429,0
5118465,0
5118722,0
5122492,0
5122654,0
5127980,0
5131945,0
5132336,0
5135454,0
5136644,0
5137997,0
5179668,0
5183022,0
5184171,0
5190160,0
5190449,0
5200715,0
5202247,1
5202870,0
5206911,0
5208008,0
5208662,1
5212138,0
5221966,0
5223920,0
5224747,0
5229163,0
5229709,0
5234746,0
5235322,0
5235775,0
5236040,0
5236053,0
5236955,0
5238413,0
5241406,0
5242828,0
5248028,0
5248067,0
5250998,0
5252291,0
5254968,0
5257088,0
5267450,0
5268288,0
5273430,0
5275700,0
5282978,0
5283170,0
5283799,0
5284134,0
5287375,0
5290410,0
5296784,0
5298246,0
5303046,0
5303286,0
5304471,0
5304550,0
5304947,0
5305842,0
5307765,0
5308243,0
5312378,0
5313098,0
5315239,1
5328286,0
5333712,0
5333812,0
5334553,0
5341873,0
5342471,0
5353632,0
5353954,0
5355047,0
5356029,0
5362972,0
5371728,0
5372086,0
5372277,0
5372887,0
5376606,0
5376781,0
5378373,0
5379688,0
5384083,0
5386657,0
5387273,0
5394000,0
5394364,0
5394393,0
5394582,0
5394586,0
5395591,0
5396910,0
5397081,0
5397418,0
5402015,0
5402474,0
5408698,0
5410495,0
5410687,0
5415184,0
5415803,0
5417072,0
5420062,0
5420158,0
5421995,0
5422894,0
5424774,0
5427685,0
5428043,0
5428284,0
5428518,0
5430881,0
5435634,0
5439409,0
5440578,1
5441469,0
5442422,0
5450066,0
5452995,0
5464435,0
5464685,0
5475400,0
5475811,0
5479642,0
5480414,0
5482769,0
5484643,0
5487189,0
5499300,0
5499377,0
5503700,0
5504039,0
5517697,0
5528425,0
5529578,0
5535473,0
5536487,0
5536761,0
5536848,0
5541048,0
5544022,0
5544953,0
5546404,0
5566716,0
5570716,0
5571523,0
5572408,0
5572598,0
5576991,0
5582470,0
5583184,0
5583794,0
5584145,0
5584286,0
5584441,0
5584952,0
5586864,0
5588203,0
5590268,0
5590980,0
5591574,0
5591580,0
5592190,0
5592546,0
5598844,0
5598974,0
5602404,0
5603329,0
5603490,0
5603934,0
5605510,0
5607742,0
5609590,0
5614350,0
5614686,0
5614739,0
5616403,0
5616812,0
5617446,0
5620987,0
5624821,0
5625479,0
5631849,0
5632501,0
5636507,0
5640492,0
5640548,0
5641427,0
5643905,0
5645152,0
5646126,0
5646561,0
5650024,0
5650374,0
5650759,0
5655984,0
5659799,0
5660084,0
5660244,0
5661640,0
5662169,0
5662899,0
5662935,0
5663240,0
5665190,0
5665667,0
5665900,0
5666411,0
5666584,0
5668179,0
5670228,0
5670286,0
5671586,0
5671651,0
5673059,0
5674247,0
5674287,0
5675554,0
5675667,0
5675812,0
5676480,0
5677969,0
5679920,0
5685120,0
5686536,0
5689625,0
5691756,0
5692714,0
5694391,0
5695088,0
5695346,0
5695741,0
5695810,0
5699451,0
5700031,0
5702067,0
5707932,0
5708120,0
5709822,0
5711013,0
5712420,0
5714473,0
5715305,1
5719656,0
5719742,0
5720360,0
5721251,0
5723645,0
5723839,0
5724347,0
5724599,0
5728121,0
5730889,1
5730904,0
5731039,0
5732385,0
5733307,0
5733321,0
5733484,0
5740647,0
5742044,0
5743005,0
5743770,0
5744873,0
5746362,0
5747998,0
5749694,0
5757703,0
5757917,0
5758282,0
5758853,0
5761289,0
5762432,0
5764477,0
5765883,0
5768924,0
5769567,0
5771041,0
5772704,0
5773121,0
5773198,0
5777854,0
5779560,0
5783381,0
5783969,0
5784094,0
5785874,0
5789627,0
5791030,0
5792908,0
5793750,0
5796547,0
5802305,0
5802513,0
5804489,0
5804618,0
5807293,0
5809396,0
5809730,0
5811924,0
5813966,0
5816886,0
5824955,0
5826159,0
5826946,0
5827314,0
5832614,0
5833350,0
5834017,0
5836167,0
5836703,0
5838013,0
5842220,1
5842471,0
5852346,0
5854337,0
5857979,0
5859761,0
5860068,0
5865843,0
5870867,1
5871374,0
5873524,0
5874121,0
5881417,0
5882400,0
5883786,0
5884446,0
5887938,0
5891561,0
5897555,0
5897687,0
5898978,0
5899730,0
5902659,0
5902794,0
5903167,0
5903591,0
5904259,0
5912865,0
5913835,0
5914852,0
5917073,0
5918735,0
5919459,0
5920892,0
5922832,0
5922995,0
5926342,0
5928945,0
5931025,0
5940274,0
5942082,0
5946475,0
5976269,0
5978095,0
5988196,0
6012635,0
6015035,0
6019710,1
6021226,0
6021282,0
6030974,0
6034810,0
6041239,0
6041302,0
6042136,0
6047471,0
6060741,0
6063978,0
6064594,0
6069657,0
6087128,0
6090405,0
6097556,0
6107677,0
6117081,1
6123712,0
6132869,0
6144796,0
6160726,0
6162579,0
6163052,0
6165519,0
6186127,0
6190394,0
6195027,0
6219695,0
6222899,0
6239528,0
6231946,0
6241000,0
5537288,0
6243254,0
6244098,0
5862336,0
6174879,0
6246303,0
5945503,0
5508727,1
5438847,0
6253756,0
4045004,1
5757912,1
6254355,0
6254411,0
6254529,0
5967032,1
6254610,0
6255260,1
4477682,0
4068220,0
6254118,0
6257655,0
6258111,0
5602755,0
6258379,0
6258403,0
6253737,0
5872447,0
6261384,0
6260641,0
4771577,0
5303210,1
6264214,0
6264322,0
6265256,0
6266206,0
6206210,0
6266641,0
6266305,0
6255152,0
6268951,0
6269104,0
6270952,1
6271501,0
6271516,0
6272178,0
4547257,0
6272040,0
6262860,0
6275150,0
6049485,0
6275546,0
6279095,0
6138326,0
5708465,0
5664147,0
5740079,0
6282118,0
6284165,0
6284392,0
5677370,0
4091939,0
6287629,0
6288791,0
6072989,0
4124417,0
6254951,1
6272698,1
5824713,1
5920041,0
6296994,0
6297750,0
4612541,0
6093909,0
5113649,0
6246898,0
6088945,0
6275021,1
6307100,0
6310535,0
6275412,0
6137957,1
6297000,0
6311769,0
6303154,1
6307725,0
6313870,0
6314928,0
6311269,0
6315768,0
6313406,0
6283453,1
6259090,0
4362200,0
5560804,0
5747985,0
6320927,0
6321263,1
6303519,0
6322544,0
6315931,0
4081211,0
6265593,1
6327733,0
6329978,0
5734260,0
6328890,0
6235374,0
6332984,1
6332968,0
6254837,0
5713117,1
6341899,0
6345717,0
6346027,0
3985860,1
6347861,0
6352853,0
6353028,0
6353795,0
6353927,0
5092265,0
6357280,0
6357365,0
6222679,0
6358461,1
5307361,1
6367151,1
3916469,0
6368326,0
6366161,0
6368983,0
6371463,0
5935681,1
6373420,0
6332626,1
6373675,1
6306542,1
6334432,0
6377224,1
6357212,0
6212569,0
4189908,0
6379972,0
4897670,0
4010693,0
6383291,1
5855486,1
6389223,1
6389986,0
5877377,1
6392019,0
6392318,0
6392375,0
6393279,0
6296931,0
5917486,1
6393243,0
5931477,1
6399383,0
6397991,0
6399312,0
6075748,0
6400814,0
6400546,0
6404645,0
6415213,0
6327124,0
4018130,1
4162686,0
6364553,0
6407885,0
6190731,1
